org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description
c0be4c98-5d91-4285-a7dd-fea1bc0afdf8,Temelio,temelio.com,operating,1/1/11,"Advertising,Consulting,Information Technology,Marketing","Advertising,Information Technology,Professional Services,Sales and Marketing",FRA,Paris,Temelio has integrations with all market activation platforms as well as with the main media agencies and consulting firms.
f80c7926-684b-41fb-a1ab-c259606cc44e,Connecting Food,connecting-food.com,operating,1/1/16,"Blockchain,Software,Supply Chain Management","Other,Software,Transportation",FRA,Paris,Connecting Food operates as a foodtech and blockchain platform.
3ca6a8eb-4e7c-efdb-08b4-b80f3bba5d7e,BuyBox,buybox.net,operating,9/15/10,"E-Commerce,Gift Card,Retail","Commerce and Shopping,Financial Services",FRA,Toulouse,BuyBox provides an Omni-channel Gift Card solution dedicated to international brands.
610a2119-eb1c-7d0f-1eb5-bfc9c1da2a67,Instant System,instant-system.com,operating,1/1/13,"Software,Transportation","Software,Transportation",FRA,Valbonne,INSTANT System is a software company specializing in innovative multimodal transport solutions.
c328102d-8653-895b-5a01-a3a349cb13f6,Unow,unow.fr,operating,5/15/13,"Corporate Training,E-Learning,MOOC,Training","Education,Software",FRA,Paris,Unow provider of an online platform intended to offer professional training services.
ebdb723a-6686-4430-b160-d9cdfcbafd91,ipso santï¿½,ipsosante.fr,operating,1/1/12,"Health Care,Medical,Wellness",Health Care,FRA,Paris,"ipso santé is a network of healthcare professionals, engineers and organizational specialists who provide consultation services."
58719409-cd54-1bb3-d732-2d39abf445be,Antescofo,antescofo.com,operating,1/1/16,"Apps,Artificial Intelligence,Music,Software","Apps,Artificial Intelligence,Data and Analytics,Media and Entertainment,Music and Audio,Science and Engineering,Software",FRA,Paris,Antescofo empowers mobile devices with musical AI.
6dbc3872-d064-6075-d159-4bc31f4d8141,HARDLOOP,hardloop.fr,operating,1/1/15,"Adventure Travel,Sporting Goods,Sports","Commerce and Shopping,Sports,Travel and Tourism",FRA,Paris,"Marcher, courir, grimper, glisser : découvrez chaque jour de nouvelles aventures sportives et le matériel pour les réaliser."
072e0550-c76c-4b62-b91e-bfbbf153a5cc,Toosla,toosla.com,operating,1/1/16,"Consumer,Rental","Commerce and Shopping,Other",FRA,Reims,Toosla is operates an online portal that connects contractors and car tenants.
3143a99a-cffc-e681-2981-cacfd27f2331,Care Labs,carelabs.uk,closed,1/1/14,"Financial Services,Health Care,Wellness","Financial Services,Health Care",FRA,Pérols,Care Labs offers digital health payment solutions and innovative e-healthcare products.
34d64768-b5af-4fd5-a733-db7fab4190dc,Make.org,make.org,operating,11/1/15,"CivicTech,Civil Engineering,Social","Community and Lifestyle,Government and Military,Information Technology,Science and Engineering",FRA,Paris,Make.org is a one-of-a kind company that generates substantial revenues whilst having a positive impact on society.
24ac3344-359d-4aeb-8735-9142289846fc,VitaDX,vitadx.com,operating,1/1/14,Biotechnology,"Biotechnology,Science and Engineering",FRA,Paris,VitaDX develops a non-invasive solution for early bladder cancer diagnosis.
2238f29b-376a-533a-ac77-cf2defe2416f,PayinTech,payintech.com,operating,8/20/13,"FinTech,Information Services,Information Technology,Payments","Financial Services,Information Technology,Payments",FRA,Paris,PayinTech provide innovative and patented B2B cashless payment solutions.
9c088a8d-02bf-4dbe-a545-b066566ff101,Qotto,qotto.net,operating,1/1/16,"Renewable Energy,Solar","Energy,Natural Resources,Sustainability",FRA,Neuilly-sur-seine,Qotto is providing solar-powered energy solutions in West Africa.
dc5ab81e-1566-d6a2-9522-258924e821a3,Quable,en.quable.com,operating,1/1/13,"Enterprise Software,SaaS,Service Industry,Software","Other,Software",FRA,Paris,Quable PIM is a simple and collaborative SaaS platform that optimises product information management and omnichannel distribution.
c232685e-f912-9c4e-6c47-6f26431917c4,Kol,kol-app.com,operating,1/1/15,"Delivery,Food and Beverage,Grocery,Wine And Spirits","Administrative Services,Food and Beverage",FRA,Paris,Kol is a french company that delivers wines in less than 30 minutes day and night at the prices of supermarkets.
63508c86-7cb5-46f4-851c-61beb93c5fe0,Wiztopic,wiztopic.com,operating,1/1/14,"Computer,SaaS,Software","Consumer Electronics,Hardware,Software",FRA,Paris,Wiztopic Saas software helps companies manage and secure their financial and PR communications for regulated and listed companies.
44348d71-a0bd-31b7-5328-f43db401b8ef,DCbrain,dcbrain.com,operating,1/1/14,"Artificial Intelligence,Big Data,SaaS,Software,Supply Chain Management","Artificial Intelligence,Data and Analytics,Science and Engineering,Software,Transportation",FRA,Paris,DCbrain is a deep-tech SaaS company that offers an optimization platform using AI and Hybrid AI algorithms.
53b624b4-6cbb-69cd-c1d3-55c644f29c73,Karnott,karnott.fr,operating,1/1/16,"Agriculture,Farming,Food and Beverage","Agriculture and Farming,Food and Beverage",FRA,Lille,Karnott is a tool that automatically calculates agricultural mechanization loads by connecting to farm equipment and centralizing the data.
a2f0b408-f129-419f-af2f-7897f6ebc69c,PhysioAssist,physioassist.com,operating,1/1/12,"Health Care,Medical,Medical Device",Health Care,FRA,Aix-en-provence,PhysioAssist has developed a unique expertise in bronchial mucus analysis and clearance.
3c7bc6e5-1b46-3c54-bc5f-6584a97b0bf3,Side,side.co,operating,7/1/15,"Apps,Service Industry,Staffing Agency","Administrative Services,Apps,Other,Software",FRA,Paris,"Side is on a mission to create the smoothest work experience, matching company's temporary needs with qualified profiles within seconds."
a0bfece9-0ef3-47ae-910e-acf75fd6b79c,L'addition,laddition.com,operating,1/1/12,"Apps,Information Technology,Restaurants,Software","Apps,Food and Beverage,Information Technology,Software",FRA,Paris,"L'addition is an Ipad cash register software for bars, restaurants, food trucks, and etc."
5cbd87a3-9d1b-d36f-c581-387d11fc7587,Precogs,precogs.com,operating,10/1/11,"Computer,Electronics,Supply Chain Management","Consumer Electronics,Hardware,Transportation",FRA,Paris,Precogs provides EMS-ODM-OEM businesses the best available prices for electronic components. Sourced in real-time.
0f3383c4-e6dc-db42-9f65-36b001a4faeb,Foodvisor,foodvisor.io,operating,5/1/15,"Apps,Fitness,Health Care,Wellness","Apps,Health Care,Software,Sports",FRA,Paris,Foodvisor app helps you eat smarter and healthier by instantly analyzing the nutrients in your food.
94dbba26-c6cb-45b9-9983-ccf30885a20b,E-novate,e-novate.fr,operating,1/1/14,Marketing,Sales and Marketing,FRA,Levallois-perret,"E-novate is an independent French trading desk, 100% mobile."
08439a56-deb5-46cc-b346-4d6924b76642,Olikrom,olikrom.com,operating,1/1/14,Chemical,Science and Engineering,FRA,Pessac,"Olikrom is a designer of intelligent pigments able to respond reversibly or irreversibly to the action of temperature, light and pressure."
8fb88f3f-e54c-4c85-b14c-0c4f9b8568f0,HARi&CO (ICI&LÀ),hari-co.fr,operating,9/1/14,"E-Commerce,Food and Beverage,Food Processing,Retail","Commerce and Shopping,Food and Beverage",FRA,Lyon,Hari & Co's is an online food products company intended to provide organic and healthier food.
99f0a334-570b-cae1-efc3-d4f09b7babe7,MultiX,multixdetection.com,closed,1/1/10,"Electric Vehicle,Manufacturing,Security","Manufacturing,Privacy and Security,Transportation",FRA,Moirans,MultiX is makes x-ray imaging solutions for airports.
28723227-0fff-6057-d587-30bd695c32df,Armis,armis.tech,operating,1/1/15,"Artificial Intelligence,Information Services,Information Technology,Retail,SaaS","Artificial Intelligence,Commerce and Shopping,Data and Analytics,Information Technology,Science and Engineering,Software",FRA,Paris,Armis enables physical retailers to communicate locally through an AI-based SaaS platform.
a5bdc4b0-ed05-051b-1b03-1b3c48467984,Gamestream,gamestream.biz,operating,11/20/15,"Gaming,Video Games,Video Streaming","Content and Publishing,Gaming,Media and Entertainment,Video",FRA,Paris,Gamestream is an innovative cloud gaming solution.
683f3011-fbe0-c440-ae0b-18e07032ab1b,Captain Contrat,captaincontrat.com,operating,10/1/13,"Business Development,Document Management,Intellectual Property,Legal,Legal Tech,Professional Services,SaaS,Small and Medium Businesses","Information Technology,Other,Professional Services,Software",FRA,Paris,Captain Contrat is a legal and administrative pillar that accompanies VSEs and SMEs in all stages of the development.
eb44a74b-ec14-9074-f93d-0eb834d6ba6b,Skinjay,skinjay.com,operating,1/19/12,"Beauty,Consumer Goods,Fitness,Wellness","Consumer Goods,Health Care,Sports",FRA,Paris,Skinjay develops and markets in-shower micro-nebulization devices to deliver essential oils to the skin and into the lungs.
23a2acbd-bee1-ce3e-22c3-6c1d0e11821f,Palico,palico.com,operating,5/30/12,"Enterprise Software,Finance,Financial Services,FinTech,Marketplace,News","Commerce and Shopping,Content and Publishing,Financial Services,Media and Entertainment,Software",FRA,Paris,Palico is an online marketplace for the private equity fund community.
3b9178a8-0fbf-6928-4872-e0517b75fb6a,Pitchy,pitchy.io,operating,12/13/13,"Content Marketing,Corporate Training,Digital Media,Personalization,Presentation Software,SaaS,Software,Video,Video Advertising","Advertising,Commerce and Shopping,Education,Media and Entertainment,Sales and Marketing,Software,Video",FRA,Paris,Pitchy is a SaaS technology that enables users to create videos using ready-to-use templates.
f011de00-356e-2ef9-b4d4-0ec25dc7c2d5,Brandquad,brandquad.com,operating,1/1/15,"Computer,E-Commerce,SaaS,Software","Commerce and Shopping,Consumer Electronics,Hardware,Software",FRA,Lille,Brandquad - everything a Brand needs to manage Product Experience on the digital shelf.
3c39d187-666e-3524-ed3f-4db285b56057,Kolibree,kolibree.com,operating,1/1/13,"Dental,Fitness,Health Care,Wellness","Health Care,Sports",FRA,Neuilly-sur-seine,Kolibree is a smart electric toothbrush that connects to your mobile device.
7b58f063-fa98-7327-4e9d-83d925ba0250,My Job Glasses,myjobglasses.com,operating,1/1/15,Recruiting,Professional Services,FRA,Paris,My Job Glasses is the result of an encounter between two young and passionate entrepreneurs.
e579890b-3c3e-40a0-9330-a2a940aec8e8,Prêt à Pousser,pretapousser.fr,operating,1/1/13,"Food and Beverage,Food Processing",Food and Beverage,FRA,Montmagny,Prêt à Pousser provides Indoor Vegetable Lilo and kit for mushrooms to grow herbs or mushrooms at home.
83c6c231-71aa-1ea0-cd84-ca20c58bfc94,EVOLLIS,evollis.com,operating,3/1/11,"Finance,Financial Services",Financial Services,FRA,Bordeaux,European leader of B2C leasing services
75b318c8-9eb9-4b68-b512-683f04e6bca5,Plezi,plezi.co,operating,5/1/15,"Analytics,Computer,Email Marketing,Marketing,Marketing Automation,SaaS,Software","Consumer Electronics,Data and Analytics,Hardware,Sales and Marketing,Software",FRA,Paris,NextGen marketing automation for B2B companies
259b3186-5293-f576-8276-24178d5d83fb,Acorus Networks,acorus-networks.com,closed,11/1/14,"Cloud Security,Cyber Security,Network Security","Information Technology,Privacy and Security",FRA,Nanterre,Acorus Networks provide DDoS protection for both network and application layers thanks to a large scaled cloud mitigation infrastructure.
7267f97c-10c3-4650-82a8-7b6cd063cd45,UrbanHub,urbanhub.fr,operating,12/28/15,Logistics,Transportation,FRA,Paris,"UrbanHub is a logistics company providing digital fulfillment services for e-merchants, brands, and merchants."
7193ca99-a38a-4c10-8895-eb16df8e8306,Singlespot,singlespot.com,operating,1/1/15,"Advertising,Advertising Platforms,Analytics,Marketing,Predictive Analytics","Advertising,Artificial Intelligence,Data and Analytics,Sales and Marketing,Software",FRA,Paris,"Singlespot is a startup specializing in the collection, processing and analysis of anonymous geolocated data for retailers."
537adbd9-c4e3-4892-bcf5-a6fd75ab47a1,LETUS Private Office,letusprivateoffice.com,operating,1/1/16,"Finance,Financial Services,Personal Finance",Financial Services,FRA,Paris,LETUS Private Office offers wealth management services such as private banking for ultra high net worth clients and entrepreneurs.
d2cb9430-8532-4d2a-b11e-154d51236760,1Kubator,1kubator.com,operating,1/1/15,,,FRA,Lyon,"1Kubator offers training, incubation programs, acceleration programs and open innovation offers."
0d058915-ce41-4d98-96d9-f1027fed47ef,Advizeo,advizeo.io,operating,1/1/14,"Energy,Environmental Consulting,Environmental Engineering","Energy,Professional Services,Science and Engineering,Sustainability",FRA,Paris,Advizeo offers energy management solutions and consultancy services for communities and real estate agents.
dd934cd9-4bc4-9356-d8c6-21b9b28933c4,Unique Heritage Media,uniqueheritage.fr,operating,1/1/14,Media and Entertainment,Media and Entertainment,FRA,Aix-en-provence,Unique Heritage Media is a creator and distributor of innovative and diversified content dedicated to youth and its entourage.
908ee3e5-b285-4c6b-9520-f2f9ef125156,Exeliom,nextbiotix.com,operating,1/1/16,"Biopharma,Biotechnology,Health Care,Pharmaceutical","Biotechnology,Health Care,Science and Engineering",FRA,Dijon,Exeliom is a clinical-stage biopharmaceutical company tackling the use of commensal bacteria as drugs.
176cfb0f-4faf-6ade-e76b-269656612fbc,Lactips,lactips.com,operating,1/1/14,"Chemical,Industrial,Manufacturing","Manufacturing,Science and Engineering",FRA,Saint-jean-bonnefonds,Lactips produces water soluble and biodegradable thermoplastic pellets based on milk protein.
6d1f1f33-5525-4345-a3f6-6f40d90ec644,Manager.one,manager.one,operating,1/1/16,"Banking,Financial Services,Professional Services","Financial Services,Lending and Investments,Other",FRA,Paris,"Manager.one is the fully online banking platform that caters to all types of entrepreneurs ,as well as the association sector."
be9c8a53-9ff3-5d30-71ab-272de11f0f22,Cozy Cloud,cozy.io,operating,11/1/12,"Augmented Reality,Cloud Computing,Open Source,PaaS,Software,Web Hosting","Hardware,Internet Services,Software",FRA,Paris,Cozy Cloud is a web application that helps users organize their digital information.
4fb8af7f-0e08-4ed7-83cc-fb53d0334274,Be Sport,besport.com,operating,1/1/15,"Social Media,Sports","Internet Services,Media and Entertainment,Sports",FRA,Paris,"Be Sport is France leading sport social media platform, designed to re-connect the different sides of the sport ecosystem."
8b6d0c17-db20-429b-aec5-bcc00ad780c1,PayLead,paylead.fr,operating,1/1/16,"Big Data,Billing,Loyalty Programs,Marketing,Payments","Data and Analytics,Financial Services,Payments,Sales and Marketing,Software",FRA,Paris,PayLead operates personalised loyalty programs for banks and consumer payment service providers in general
