org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description
5f42acbb-cf04-6a86-ab06-a4dfa9910894,Forter,forter.com,operating,1/1/13,"E-Commerce,FinTech,Fraud Detection,SaaS","Commerce and Shopping,Financial Services,Payments,Privacy and Security,Software",USA,New York,"Forter offers a fraud solution that helps retailers grow sales, lower costs, and improve customer experience via its Decision as Service."
1d305e98-c709-b204-64b4-d4d642881b7e,Forterro,forterro.com,acquired,1/1/12,"Enterprise Resource Planning (ERP),Enterprise Software,Information Technology,Software","Information Technology,Software",USA,Austin,Forterro is a federation of ERP product companies serving mid-market companies with local software around the globe.
280ea415-1313-5e5a-a752-4406d5dc1637,Forto,forto.com,operating,1/1/16,"Freight Service,Logistics,Shipping,Software,Supply Chain Management","Software,Transportation",DEU,Berlin,Forto is a digital freight forwarder and shipping management platform that specializes in freight forwarding.
4faa665a-156b-2be8-bf06-fc599dfe7291,Fortress Information Security,fortressinfosec.com,operating,1/1/15,"Computer,Cyber Security,Network Security,Risk Management,Software","Consumer Electronics,Hardware,Information Technology,Privacy and Security,Professional Services,Software",USA,Orlando,Fortress Information Security is a cyber risk mitigation company that redefines traditional risk management.
c5b6f994-c7b4-5cad-fe5c-921bf272d2af,Forward,goforward.com,operating,1/1/16,"Artificial Intelligence,Health Care,Health Diagnostics,Personal Health,Subscription Service","Artificial Intelligence,Data and Analytics,Health Care,Other,Science and Engineering,Software",USA,San Francisco,Forward is a healthcare startup that provides a membership-based health care system.
180994f5-0245-4182-a021-d1aeabdb2907,Founderpath,founderpath.com,operating,1/1/20,"Finance,Financial Services,FinTech,SaaS","Financial Services,Software",USA,Austin,Founderpath helps SaaS founders get capital without having to raise equity.
7e1e2046-4f52-35f5-444d-8be791aa844a,Fountain,fountain.com,operating,1/1/14,SaaS,Software,USA,San Francisco,Fountain is a talent platform that develops to make workforce management and hiring easier.
1ed8980f-5c0b-4228-a250-b14a2208229d,Four Spring Capital Trust,fsctrust.com,operating,1/1/12,"Commercial Real Estate,Real Estate,Real Estate Investment","Financial Services,Real Estate",USA,Lake Como,"Four Spring Capital Trust manages real estate investment trust focusing on industrial, medical, retail, and office properties."
587e4c56-d684-fb5a-ccfd-0fe2c070c916,FourKites,fourkites.com,operating,1/1/14,"Enterprise Software,Logistics,Machine Learning,Software,Supply Chain Management","Artificial Intelligence,Data and Analytics,Software,Transportation",USA,Chicago,"FourKites is a supply chain visibility platform designed for transportation into yards, warehouses, and stores."
2ec585a8-0bea-aa8a-6038-6c2ae4f2fa7a,Fourth Partner Energy,fourthpartner.co,operating,1/1/10,"Energy,Recycling,Solar","Energy,Natural Resources,Sustainability",IND,Hyderabad,Fourth Partner Energy provides turnkey rooftop solar energy solutions for customers in India.
d6729200-041b-c8de-6b06-4422e07eeb38,Foxtrot,foxtrotco.com,operating,6/1/13,"Delivery,E-Commerce,Wine And Spirits","Administrative Services,Commerce and Shopping,Food and Beverage",USA,Chicago,"Foxtrot is a mobile app that lets customers shop a curated collection of drinks, food, and everyday essentials."
e65f9ea8-33e8-433d-9ddb-7e677e40a7e9,FPL Technologies,onescore.app,operating,2/4/19,"Credit Cards,Finance,Financial Services,FinTech","Financial Services,Lending and Investments,Payments",IND,Pune,FPL is on a mission to re-imagine credit and payments from first principles and is building a mobile-first credit card.
84e4295d-2c60-4da3-bf5c-f49a41979350,Fraction,fraction.com,operating,7/1/18,"Financial Services,FinTech,Lending,Real Estate","Financial Services,Real Estate",CAN,Vancouver,"Fraction is a technology-based lending platform focused on making residential real estate affordable, flexible, and liquid."
14a8cd39-010e-ea26-8afd-513320dd9e3c,Fractyl Health,fractyl.com,operating,1/1/10,"Biotechnology,Health Care,Medical Device,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,Lexington,Fractyl Health is a biotechnology company that provides curative therapies for metabolic diseases.
a82855c1-f98e-0a85-f495-24d0c7fe2b65,Frame.io,frame.io,acquired,1/1/14,"Computer,iOS,Media and Entertainment,Video","Consumer Electronics,Hardware,Media and Entertainment,Mobile,Platforms,Software,Video",USA,New York,Frame.io is a cloud-based video collaboration platform that allows users to upload source media and assets into private workspaces.
45c9bfea-d2a2-56dc-6dda-bd6f20e35fb2,Freenome,freenome.com,operating,1/1/14,"Biotechnology,Health Care,Health Diagnostics,Personal Health","Biotechnology,Health Care,Science and Engineering",USA,South San Francisco,Freenome is a biotechnology company with a comprehensive multiomics platform for cancer detection using a routine blood draw.
086c02bb-9943-522d-ca7d-5488ff87c6a0,Freepoint Commodities,freepoint.com,operating,1/1/11,"Financial Services,Industrial,Oil and Gas,Risk Management","Energy,Financial Services,Manufacturing,Natural Resources,Professional Services",USA,Stamford,Freepoint Commodities offers commodity trading services to provide mid-stream commodity-producing assets.
bc2a281e-55dd-b15c-19de-2ee708be381b,FreeWire Technologies,freewiretech.com,operating,2/1/14,"Clean Energy,CleanTech,Electric Vehicle,Energy Management,Renewable Energy","Energy,Sustainability,Transportation",USA,Newark,FreeWire Technologies is a provider of ultrafast electric vehicle (EV) charging solutions that mitigate the impact on the grid.
cc5bfb94-218b-e386-9f98-b153b4ec7b4f,Fresha,fresha.com,operating,1/1/15,"Beauty,Health Care,Marketplace,SaaS,Scheduling","Commerce and Shopping,Consumer Goods,Health Care,Information Technology,Software",GBR,London,Fresha provides an online platform for booking beauty and wellness appointments with local businesses.
72ae3c89-193a-84d3-f079-7765934fab03,Freshly,freshly.com,acquired,1/1/12,"E-Commerce,Food Delivery,Internet","Commerce and Shopping,Food and Beverage,Internet Services,Transportation",USA,New York,"Freshly delivers gourmet ready-made meals, prepared and delivered at the door."
7857d5df-debe-c7c6-3c4e-1982cf28fd67,FreshRealm,freshrealm.com,operating,1/1/13,"B2B,B2C,E-Commerce,Food and Beverage,Food Processing","Commerce and Shopping,Food and Beverage,Other",USA,Ventura,"FreshRealm partners with grocery, convenience, and omni channel retailers to provide ready-to-cook and ready-to-heat meals."
5f70da8a-f873-cf5f-05ee-8ab0c49c220d,Freshworks,freshworks.com,ipo,1/1/10,"CRM,Information Services,Information Technology,SaaS,Software","Information Technology,Sales and Marketing,Software",USA,San Mateo,Freshworks is building and delivering online cloud-based software-as-a-service that provides helpdesk support with automation solutions.
09c002e2-918d-7caa-ebbc-96656f13dff8,Front,front.com,operating,10/1/13,"Collaboration,CRM,Customer Service,Unified Communications","Information Technology,Internet Services,Messaging and Telecommunications,Other,Professional Services,Sales and Marketing,Software",USA,San Francisco,Front is a communication hub for building strong customer relationships on digital channels.
4c505de8-61de-4305-ac46-10bf412446a5,Frontier Medicines,frontiermeds.com,operating,1/1/18,"Artificial Intelligence,Biotechnology,Pharmaceutical","Artificial Intelligence,Biotechnology,Data and Analytics,Health Care,Science and Engineering,Software",USA,San Francisco,Frontier Medicines is a developer of a chemoproteomics platform intended to further accelerate the path to drug discovery.
9f2a2eb8-3e42-88ff-4d7c-6ae5e6794eed,Frubana,frubana.com,operating,6/1/18,"B2B,E-Commerce,Logistics,Restaurants","Commerce and Shopping,Food and Beverage,Other,Transportation",COL,Bogotá,Frubana is a one-stop shop for restaurants that connect the countryside and different suppliers with the city through a digital platform.
946779b4-b915-4259-bbb2-2aab95027e83,FTC Solar,ftcsolar.com,ipo,1/1/17,"Energy,Energy Efficiency,Software,Solar","Energy,Natural Resources,Software,Sustainability",USA,Austin,"FTC Solar is a fast-growing, global provider of solar tracker systems, technology, software, and engineering services."
172fe8c3-fb7d-457e-936d-f9719101c63e,FTX US,ftx.us,operating,1/1/20,"Bitcoin,Cryptocurrency,Trading Platform","Financial Services,Lending and Investments,Payments,Software",USA,San Francisco,"FTX US allows users to trade a variety of digital assets like Bitcoin, Ethereum, Solana, and Dogecoin."
cf956093-1c74-b142-e8ed-f7335f040b46,Fullscript,fullscript.com,operating,1/1/11,"Health Care,Internet,Medical,Personal Health,Wellness","Health Care,Internet Services",CAN,Ottawa,Fullscript is a supplement dispensing platform and patient adherence tool that supports practitioners at the point of care and beyond.
cb4fe666-2935-a7bf-4b87-b562bc8776a6,FullStory,fullstory.com,operating,1/1/14,"Analytics,Business Intelligence,CRM,SaaS","Data and Analytics,Information Technology,Sales and Marketing,Software",USA,Atlanta,FullStory develops a digital experience intelligence platform designed to capture customer experience data.
cddab474-3565-1ca1-ce17-3f0e99b034e6,Function of Beauty,functionofbeauty.com,operating,1/29/15,"Beauty,Consumer Goods,Cosmetics,E-Commerce","Commerce and Shopping,Consumer Goods",USA,New York,Function of Beauty is a provider of personalized hair care products tailored to its customers' specific hair profile and goals.
a9042057-9dda-5582-a6dc-19550c40c07e,Fundbox,fundbox.com,operating,1/1/13,"B2B,Financial Services,FinTech,Payments,Software","Financial Services,Other,Payments,Software",USA,San Francisco,Fundbox is an AI-powered financial platform for small businesses.
ac6cfe98-a031-1729-7816-d3387c300a25,Funding Circle,fundingcircle.com,ipo,1/1/10,"Finance,Financial Services,FinTech,Lending",Financial Services,GBR,London,Funding Circle is a lending platform for small businesses.
876f9b4c-03dc-252f-c751-4386477b3524,Fundingsocieties,fundingsocieties.com.my,operating,1/1/17,"Commercial Lending,Financial Services,FinTech,Funding Platform,Lending","Financial Services,Lending and Investments",SGP,Singapore,Funding Societies is a digital financing platform that connects SMEs with retail and institutional lenders.
9f4536b6-6778-4ead-856e-6922a9f3903f,FundPark,fundpark.com,operating,1/1/15,"Finance,Financial Services,FinTech",Financial Services,HKG,Kwun Tong,FundPark is a FinTech focused trade finance platform.
3b467a9d-c898-2e00-a587-74b0811fcd90,Fundrise,fundrise.com,operating,1/1/10,"Finance,Financial Services,FinTech,Real Estate,Real Estate Investment","Financial Services,Real Estate",USA,Washington,"Fundrise offers an alternative to investing in stock and bonds, the first low-cost, and direct private market investment built."
0f92700e-37c7-d394-ced7-c14c9c621d41,Fungible,fungible.com,operating,1/1/15,"Computer,Data Center,Hardware,Software","Consumer Electronics,Hardware,Information Technology,Software",USA,Santa Clara,Fungible creates hardware and software platforms for data centers.
75c39282-9a88-7ca6-a93f-757ee1ff2ec4,Furlenco,furlenco.com,operating,1/1/12,"Furniture,Home Decor,Home Improvement,Rental,Subscription Service","Commerce and Shopping,Consumer Goods,Other,Real Estate",IND,Bengaluru,Furlenco is a subscription-based furniture rental platform that allows users to rent furniture on a monthly basis.
bd3af5fe-5d47-17cd-5d0b-388efe8938fd,Fusion Microfinance,fusionmicrofinance.com,operating,1/1/10,"Banking,Finance,Financial Services,FinTech","Financial Services,Lending and Investments",IND,New Delhi,Fusion Microfinance is a New Delhi-based micro-lending startup aiming to provide underprivileged women with economic opportunities.
ca5201b0-ac7e-4611-ff81-26a118a927c7,G.Network,g.network,operating,1/1/16,"Communications Infrastructure,Wired Telecommunications","Hardware,Messaging and Telecommunications",GBR,London,G.Network is the next generation communications service provider exclusively focused on Central London.
5df0ad11-050e-b10c-11d8-b73e28df4171,G2,g2.com,operating,5/1/12,"B2B,Business Intelligence,Consumer Reviews,Enterprise Software,Marketing Automation,Marketplace,Software","Commerce and Shopping,Data and Analytics,Other,Sales and Marketing,Software",USA,Chicago,"G2 operates a software marketplace for business organizations to research, buy, and manage their software and services."
9e5efd4e-0307-8300-e420-de597964942f,G7,g7.com.cn,operating,1/1/10,"Fleet Management,Information Technology,Internet of Things,Logistics,Transportation","Information Technology,Internet Services,Transportation",CHN,Beijing,"G7 is a fleet management service provider in China that offers IoT/AI services to over 800,000 vehicles."
c4278be1-a87f-4bf8-a9b3-55aa9c7f64b3,Gamesys Group,gamesysgroup.com,acquired,1/1/17,"Casino,Gambling,Gaming","Gaming,Travel and Tourism",GBR,London,Gamesys Group is a gaming operator of online casino brands that offer gaming content to a global audience.
d50879f3-6dd2-a21e-e0ca-88d7f404458b,Geek+,geekplus.com,operating,1/1/15,"Industrial Automation,Logistics,Robotics,Supply Chain Management,Warehousing","Hardware,Manufacturing,Science and Engineering,Software,Transportation",CHN,Beijing,"Geek+ develops autonomous mobile robots for warehouse, factory, and supply chain management."
7b40bdca-5515-4c63-8d10-9793a77d99b2,Gemini,gemini.com,operating,1/1/14,"Cryptocurrency,Finance,Financial Services,FinTech","Financial Services,Payments,Software",USA,New York,Gemini is a licensed digital asset exchange and custodian built for both individuals and institutions.
b690cb9b-1972-4ce6-af87-534ccc75ef11,Generate Biomedicines,generatebiomedicines.com,operating,1/1/18,"Biotechnology,Health Care,Medical,Product Research","Biotechnology,Data and Analytics,Design,Health Care,Science and Engineering",USA,Somerville,Generate Biomedicines is a biotechnological company focusing on creating breakthrough medicines.
